Name,Macroarea,Family,Index0,Index1,Index2,Index3,Index4,T,T_max,T_min,T_sd,T_diff,Index0_trans,Index1_trans,Index2_trans,Index3_trans,Index4_trans,T_trans,T_max_trans,T_min_trans,T_sd_trans,T_diff_trans
Montana Salish,NorthAmerica,Sal,7.5181,24.0251,2.5571,1.5198,1.6207,7.648052083333334,21.018075000000003,-4.2742,9.179724432104194,25.292275000000004,-3.145074315858659,-3.528051389795291,-3.097651636091017,-2.6730292217703386,-3.2245642971327655,-1.8623004834776167,-0.9675559649785822,-1.8919245193644998,1.663909714593515,1.6532434431722216
Okanagan Colville,NorthAmerica,Sal,7.1742,22.2042,2.4767,1.5065,1.5713,2.4484624999999998,15.073000000000008,-9.1935,8.860914222411088,24.266500000000008,-3.4504110770788916,-3.9781163689531183,-3.3887967048200034,-2.817334274755823,-3.64001989601503,-2.009669553101294,-1.8314861755374439,-1.9653868827962255,1.6356828169490703,1.6156372227152342
Shuswap,NorthAmerica,Sal,7.4599,24.0679,2.584,1.5063,1.6538,3.322104166666667,15.659275,-8.456724999999999,8.966733762077618,24.116,-3.19786562650383,-3.5175680244165846,-2.9983085056765386,-2.81947438095389,-2.9449919455939177,-1.9933244566255974,-1.763413891482234,-1.9571238768611179,1.6451841149646924,1.6099854242924003
Spokane,NorthAmerica,Sal,7.5526,24.06,2.5781,1.5213,1.639,8.373133333333334,21.135775,-3.3470749999999994,8.887366944558002,24.48285,-3.1135651386448533,-3.5195027190726336,-3.0201804047569785,-2.656506705862251,-3.070114777599731,-1.8301454769613588,-0.9464037196142749,-1.8724274433709123,1.6380705586943025,1.623700386739085
Thompson,NorthAmerica,Sal,7.484,24.4936,2.573,1.5035,1.6652,2.012166666666667,12.154150000000001,-6.7311250000000005,7.0495369113076425,18.885275,-3.1760606278931247,-3.4135268333519204,-3.039049098713777,-2.8493435630999304,-2.8484847503824438,-2.016833609673213,-2.1186129594215446,-1.9342915610005174,1.4484058573206688,1.3876814997568656
Tillamook,NorthAmerica,Sal,8.36,27.6364,2.879,1.5851,1.7863,8.856558333333336,14.436024999999997,3.926375,3.9119624871365892,10.509649999999997,-2.3301864938330517,-2.657579310458085,-1.845497004846734,-1.9055948345638274,-1.816553030991932,-1.806748270318899,-1.901418649471864,-1.6291058358005162,0.926917536048702,0.8532625757563087
Chehalis Upper,NorthAmerica,Sal,8.1946,29.0994,2.7617,1.5864,1.7005,9.701979166666666,16.698974999999997,3.4755499999999997,4.805436404434666,13.223424999999997,-2.49787007351875,-2.31243327348021,-2.3177699111701533,-1.8892861532784027,-2.5489474287065104,-1.7618057720248754,-1.6337876161921765,-1.6498587260688309,1.1157426045625753,1.0629646563830344
Cowlitz,NorthAmerica,Sal,7.966,27.7975,2.7144,1.578,1.6723,6.154552083333333,15.108825,-1.1514249999999995,5.849334109661886,16.26025,-2.7235036110723523,-2.6193732685817865,-2.5030289167414432,-1.9939369457671432,-2.7883230654872064,-1.9183796499126977,-1.8274290490786218,-1.8172585162374315,1.2894172916360958,1.2514207064476652
Quinault,NorthAmerica,Sal,8.2183,29.3455,2.8458,1.5934,1.7689,10.110689583333333,15.793175,5.3771499999999985,3.9129731196229156,10.416025000000001,-2.4740714109748323,-2.2547662107566238,-1.9810224784937331,-1.8007557704073787,-1.9655695373445463,-1.7381394529302012,-1.7473625658246348,-1.5560877835898912,0.927159306502097,0.8450864021056232
Coast Tsimshian,NorthAmerica,Tsi,8.8932,30.3819,2.8715,1.6208,1.7688,8.577195833333333,14.788749999999999,3.8529499999999985,4.203169058775688,10.9358,-1.764198991959918,-2.013105000167826,-1.8762406937519074,-1.4424494814500228,-1.9664252428049265,-1.8204660776478279,-1.863207690534667,-1.6325462542638445,0.9936647065012332,0.8895742938871503
Gitksan,NorthAmerica,Tsi,8.7219,32.5983,2.8149,1.5873,1.7682,2.2030499999999997,13.38365,-8.130750000000003,8.258337534829069,21.514400000000002,-1.9502738800062276,-1.5024675323711782,-2.1058432756493426,-1.8779712467644614,-1.971559304385585,-2.013777062191309,-2.007956408883765,-1.9531973653207866,1.5788742784714707,1.5062388093570882
Nisgha,NorthAmerica,Tsi,8.1223,28.2111,2.7184,1.5863,1.6996,4.358964583333334,13.391474999999996,-3.5745000000000005,6.603911594085407,16.965974999999997,-2.5699992063690997,-2.5215144436014043,-2.4874775844110353,-1.8905421381509153,-2.556597472788083,-1.9700899138581702,-2.0072049738075926,-1.8774049251931157,1.3934191463856567,1.290117720265752
Cayuse,NorthAmerica,Pen,8.6162,31.4682,2.9054,1.594,1.8183,7.591831249999999,19.035150000000005,-2.1106249999999998,7.5927837205977,21.145775000000004,-2.0630853273462346,-1.7618107018454703,-1.7366852086060471,-1.7931111614511308,-1.5418621220685838,-1.8646524672989488,-1.2996309869798974,-1.8430104261767881,1.510094197910036,1.4905248641345905
Kathlamet,NorthAmerica,Pen,7.8051,28.6087,2.6496,1.5304,1.6688,10.435416666666667,16.440674999999995,5.0024999999999995,4.203748274027465,11.438174999999996,-2.878066360478853,-2.4277482076017867,-2.751987470744262,-2.55518277798258,-2.8179856238388292,-1.7183905676209243,-1.6670670899219395,-1.575887408008944,0.9937919310296052,0.9305941392191729
Lower Chinook,NorthAmerica,Pen,7.9763,32.3858,2.7099,1.4961,1.7718,10.435416666666667,16.440674999999995,5.0024999999999995,4.203748274027465,11.438174999999996,-2.7134898485310686,-1.551075471952409,-2.5204986711980433,-2.927458121949774,-1.9407505350872396,-1.7183905676209243,-1.6670670899219395,-1.575887408008944,0.9937919310296052,0.9305941392191729
Wishram,NorthAmerica,Pen,8.0088,26.7092,2.6808,1.5964,1.6434,7.1387979166666655,16.316124999999996,-0.5883499999999999,6.093495703992823,16.904474999999994,-2.681798715711568,-2.8784675529509793,-2.632817845463334,-1.762443455036421,-3.0329359028950247,-1.882893557759258,-1.6828587151715382,-1.800856943651275,1.32473807131732,1.2868105667112877
Chalon,NorthAmerica,Pen,10.1502,38.1639,3.2721,1.6895,2.0355,16.359845833333335,23.059149999999995,11.138050000000002,4.783573733925223,11.921099999999994,-0.27503861321682394,-0.2534232909963241,-0.12989014986908423,-0.4578323561992743,0.34358410716727494,-1.1792541745347267,-0.5772738546278207,-1.1543953300635847,1.1116364464419777,0.968350473148342
Mutsun,NorthAmerica,Pen,9.6792,35.7077,3.1286,1.6649,1.9315,15.14921875,20.126374999999996,10.927299999999999,3.7179784398556928,9.199074999999997,-0.8586423845700917,-0.7991589751815279,-0.7798278593419993,-0.8250087213703375,-0.5636749235628968,-1.3209289663555681,-1.1225217297101602,-1.1727334319255691,0.8790830506912822,0.7315137711256106
Rumsen,NorthAmerica,Pen,9.2791,35.712,2.9961,1.624,1.8681,13.149654166666668,16.67365,10.267025,2.583154807510764,6.406624999999998,-1.3302463823983175,-0.7981962633774344,-1.3558081890360547,-1.399360238254308,-1.1127561626762108,-1.5170282085075701,-1.6370821968176543,-1.2282131332405721,0.522719335179775,0.4002602213956389
Klamath,NorthAmerica,Pen,8.6114,31.4077,2.7592,1.5748,1.7207,7.786877083333334,18.705499999999997,-0.8798750000000002,7.2309185584872155,19.585375,-2.068171985226388,-1.7757537749543424,-2.327636205782062,-2.0333526302572023,-2.377067515824871,-1.856407423145847,-1.3504635305411845,-1.809471184371339,1.4696140559273652,1.4208021769795671
Maidu Konkau,NorthAmerica,Pen,9.3931,31.9537,2.975,1.6601,1.8552,17.945564583333333,28.199474999999996,9.701899999999998,7.010323976999612,18.497574999999998,-1.198126149966419,-1.6501397669311413,-1.445386582478302,-0.8947214225153565,-1.224097244096219,-0.9642610774068987,0.6355025270677828,-1.2733890570539859,1.4437354237967843,1.3688039851870013
Maidu Northwest Nakum,NorthAmerica,Pen,9.0841,30.9563,2.8563,1.6017,1.8215,17.945564583333333,28.199474999999996,9.701899999999998,7.010323976999612,18.497574999999998,-1.5520884905070522,-1.8799789326337766,-1.9383188006214218,-1.6942111018671064,-1.5143479684662347,-0.9642610774068987,0.6355025270677828,-1.2733890570539859,1.4437354237967843,1.3688039851870013
Ne Maidu,NorthAmerica,Pen,9.9527,36.6233,3.3052,1.6942,2.0283,8.708572916666666,20.406074999999998,-0.4981500000000002,7.718419441430338,20.904224999999997,-0.5235080903395412,-0.5947568277723885,0.023875236452215738,-0.38576898688797223,0.2805172119342805,-1.8140828519588055,-1.0749138391512647,-1.7981374203517408,1.523614439064906,1.4800776388241148
Nisenan,NorthAmerica,Pen,9.9686,36.3598,3.1703,1.7247,1.9075,15.924000000000001,25.458199999999998,8.329249999999996,6.5599562854234525,17.128950000000003,-0.5037055266044516,-0.653461340508633,-0.593759146840213,0.09715367716415595,-0.771891770996406,-1.2323933379395624,-0.05320625230087467,-1.3747040197963316,1.3877570919962166,1.2988236395407848
Central Sierra Miwok,NorthAmerica,Pen,10.2019,36.3899,3.3801,1.7043,2.0694,15.118770833333334,24.6583,7.962674999999999,6.45595806225918,16.695625,-0.2090994815974653,-0.646750556700101,0.377139339411394,-0.22880012228599608,0.6410274917559908,-1.3242580073969112,-0.2359509743994142,-1.3998376352570074,1.374178941436938,1.2754885661707547
Miwok Bodega,NorthAmerica,Pen,9.9483,36.5182,3.291,1.6962,1.9876,13.856056250000002,17.950225000000003,10.238925,3.060377995267786,7.711300000000003,-0.5289818381482447,-0.6181602507961541,-0.0422671143412517,-0.35491527009351065,-0.07527362042343946,-1.4528096548632528,-1.46232655172224,-1.2305090548264275,0.6916844560053146,0.5700817539616261
Miwok Lake,NorthAmerica,Pen,9.5173,35.8452,3.1878,1.6576,1.9514,14.665429166666666,23.580250000000014,7.432900000000001,6.16274309385163,16.147350000000014,-1.0521420215812356,-0.7683876138950133,-0.5149894464939598,-0.9307836648865254,-0.3906973406402377,-1.3725212636291737,-0.46953096088565094,-1.4347950938895815,1.3344497605292236,1.2450735362263163
Northern Sierra Miwok,NorthAmerica,Pen,10.1782,36.614,3.3776,1.6962,2.0756,16.293591666666664,25.580675000000003,9.176399999999997,6.339753595035369,16.404275000000005,-0.2393731247690727,-0.5968271139568938,0.3652292486321407,-0.35491527009351065,0.6955164253971828,-1.1874910632079052,-0.02450879001124295,-1.3135530298210296,1.3586957656128464,1.2594536024803875
Olamentke,NorthAmerica,Pen,9.3549,34.3333,3.0969,1.6422,1.8896,13.856056250000002,17.950225000000003,10.238925,3.060377995267786,7.711300000000003,-1.2425978081533045,-1.1082402466705144,-0.9197400975356254,-1.1492399156248385,-0.9269000220021795,-1.4528096548632528,-1.46232655172224,-1.2305090548264275,0.6916844560053146,0.5700817539616261
Plains Miwok,NorthAmerica,Pen,9.6678,35.9579,3.2373,1.6506,2.0015,17.54129375,25.033625,11.052025,5.351857622900134,13.9816,-0.872386207243572,-0.7431862884043235,-0.28999798279339495,-1.030865296251523,0.046100505476703746,-1.0224231384549918,-0.15121275995147668,-1.1619180566686347,1.211693251602343,1.1138141634275274
S Sierra Miwok,NorthAmerica,Pen,9.9751,38.4496,3.3196,1.7005,2.0238,16.1860625,25.931175000000003,8.934700000000001,6.58338527977264,16.996475000000004,-0.4956000200127105,-0.19047125760060313,0.09121998124253734,-0.2881970610949614,0.24111954391514737,-1.200737226240974,0.05867690220511007,-1.3314454701068499,1.3907806716137108,1.2917533785986428
Molala,NorthAmerica,Pen,8.0176,30.4868,2.7461,1.5387,1.7477,8.7715,16.9386,2.619625,5.25120175372584,14.318975000000002,-2.673193085045124,-1.9887504101411,-2.379199521002585,-2.461124335729949,-2.1467961894437626,-1.810982818317143,-1.6022718784285828,-1.6868894738211253,1.1949194922210233,1.1355548649343596
Molala 2,NorthAmerica,Pen,8.5436,32.8123,2.8755,1.5968,1.776,8.7715,16.9386,2.619625,5.25120175372584,14.318975000000002,-2.139684560479001,-1.4535891983672515,-1.859853354087249,-1.757318263382632,-1.904793639828153,-1.810982818317143,-1.6022718784285828,-1.6868894738211253,1.1949194922210233,1.1355548649343596
Nez Perce,NorthAmerica,Pen,9.3691,32.4855,3.1316,1.6447,1.9418,10.118454166666668,22.218174999999995,0.013475000000000032,8.02034048256261,22.204699999999995,-1.2260899820643538,-1.5282607731864735,-0.7665182278567041,-1.1142048007897607,-0.4741811059766568,-1.7376771298369333,-0.744154640455321,-1.782215755091183,1.5550619496070974,1.5349494061270208
Umatilla Sahaptin,NorthAmerica,Pen,8.5518,32.0901,2.8425,1.5935,1.7885,10.582808333333332,21.6856,1.0626499999999999,7.422341287789894,20.62295,-2.1310689445661204,-1.6188356760384994,-1.9944133812917102,-1.7994822880609844,-1.7976943922291064,-1.7091429770982633,-0.8454167240503636,-1.7468118148520935,1.4913203535155206,1.4677580040481957
Yakima,NorthAmerica,Pen,8.4667,30.054,2.912,1.6126,1.8204,6.736529166666666,17.504049999999996,-2.8983000000000003,7.329216795014046,20.402349999999995,-2.2200352987139977,-2.0893570597060975,-1.7093377456046477,-1.5516689052428476,-1.5238068780896443,-1.8980623377338632,-1.5254319545211275,-1.8622191699301252,1.4808448276952477,1.4579769291619074
Patwin,NorthAmerica,Pen,9.8587,36.4298,3.2162,1.7054,1.9309,18.17673125,27.804025000000006,10.066350000000003,6.697858772636976,17.737675000000003,-0.6398622079351347,-0.6378568105744896,-0.38629823468733343,-0.21152951664983333,-0.5688856818191134,-0.9299292871037427,0.5300894077899575,-1.2444946606513372,1.4053718841355343,1.3306193958097827
Wintu,NorthAmerica,Pen,9.0543,32.7412,2.9873,1.6315,1.816,9.031997916666667,20.3329,0.5234249999999998,7.42403051821666,19.809475,-1.5855294213139874,-1.4698206230896405,-1.3932395709597454,-1.2973340327072354,-1.561632882207782,-1.7978518730638842,-1.087456916716211,-1.7654822418131577,1.4915089275439473,1.4311525643438758
Yokuts Tinlinneh,NorthAmerica,Pen,8.8931,33.0012,2.9518,1.597,1.8643,20.527916666666666,30.024375,13.13025,6.486729936099459,16.894125,-1.7643087910546864,-1.410503964471954,-1.5431996279269984,-1.754754175533517,-1.1455678112741228,-0.533275330624617,1.1490171679949481,-0.9651131271954586,1.3782235237259608,1.2862528062696366
Yokuts Unknown,NorthAmerica,Pen,9.0398,34.1165,2.9646,1.5858,1.9078,20.527916666666666,30.024375,13.13025,6.486729936099459,16.894125,-1.601756845472669,-1.1572496436710706,-1.4893220026913911,-1.8968183840596706,-0.769291772181529,-0.533275330624617,1.1490171679949481,-0.9651131271954586,1.3782235237259608,1.2862528062696366
Alsea,NorthAmerica,OC,8.8196,32.5567,2.9695,1.6221,1.7997,10.848874999999998,15.79675,6.616375,3.48205410536774,9.180375,-1.8446400296110081,-1.511977568716733,-1.4686395126022125,-1.4249762279808207,-1.7016262575990255,-1.6919910991016123,-1.7469314253937411,-1.4856253350819715,0.8167377824341011,0.729652838222358
Hanis Coos,NorthAmerica,OC,9.1742,32.9368,3.0252,1.6419,1.8314,11.353179166666667,16.272149999999996,7.42435,3.3801002353824714,8.847799999999996,-1.4502369218621733,-1.4251863182573279,-1.231299398866958,-1.1534330411402514,-1.4291745285760267,-1.6578180530031068,-1.688394716631275,-1.4353462845407885,0.7882199957937785,0.6959033967124157
Siuslaw,NorthAmerica,OC,9.0379,33.1201,3.0169,1.6217,1.8532,10.880108333333332,15.776050000000001,6.8615499999999985,3.3841758642142925,8.914500000000004,-1.603881055366154,-1.3834134203654478,-1.2669264620022906,-1.4303572368361364,-1.2413477736051155,-1.6899384492258724,-1.7494259521666278,-1.4707420822953237,0.7893795483375033,0.7027733209420169
Takelma,NorthAmerica,Tak,9.8336,36.8294,3.0913,1.6307,1.9139,10.914058333333333,20.301975,3.7696750000000008,6.015885486631531,16.5323,-0.6707236708300323,-0.54890720921144,-0.9443185139388504,-1.3082863047718942,-0.7164102016901716,-1.687697825718078,-1.0927390841420963,-1.6364195520519331,1.313696203598306,1.266534716824941
Santiam,NorthAmerica,Kal,8.9372,33.4911,2.9247,1.5636,1.8658,11.83026875,18.699975,5.964650000000001,4.666728606210504,12.735324999999998,-1.7157542141681232,-1.299025211218661,-1.6565520210645326,-2.169366510329595,-1.1326171895342627,-1.6234108320779435,-1.3513050392499513,-1.523654701692959,1.089305761604554,1.0286508200375075
Santiam 2,NorthAmerica,Kal,9.0808,35.7371,2.9663,1.5894,1.8721,11.83026875,18.699975,5.964650000000001,4.666728606210504,12.735324999999998,-1.555797695137025,-0.7925772386388825,-1.482150048693201,-1.8514923939316326,-1.0782054347907668,-1.6234108320779435,-1.3513050392499513,-1.523654701692959,1.089305761604554,1.0286508200375075
Tualatin,NorthAmerica,Kal,9.3382,33.4863,2.9577,1.6452,1.831,10.7119625,18.147949999999998,4.294675,4.988551569453176,13.853274999999998,-1.2619763311000154,-1.300115665232083,-1.5183923843136509,-1.1071779495247878,-1.432617386553333,-1.7008913986398824,-1.433656845506017,-1.6114870652480322,1.149284657725556,1.105405834721215
Yoncalla,NorthAmerica,Kal,9.3212,36.8454,3.0007,1.6344,1.8698,10.5349625,17.577225,5.0195500000000015,4.607614968118222,12.557674999999996,-1.2816634436850485,-0.5453502443598796,-1.3362009769875518,-1.2574923415477213,-1.098073624778969,-1.7121645656025695,-1.5152326690395612,-1.575000965565513,1.0777533606648124,1.0158321775645955
Achumawi,NorthAmerica,Hok,9.8224,37.9656,3.1773,1.6311,1.9805,8.675139583333333,20.275949999999998,-0.4687999999999999,7.626544984412436,20.744749999999996,-0.6844663081968096,-0.2971802963123008,-0.5622997277241696,-1.302812248999347,-0.1372153794735859,-1.8157186506093606,-1.0971756782495112,-1.7972469359492147,1.5137534216253057,1.4731133930809508
Atsugewi,NorthAmerica,Hok,10.4284,37.7248,3.3907,1.6784,2.0928,7.419391666666667,19.118849999999995,-1.621,7.671654248537093,20.739849999999993,0.08417626956930094,-0.35038528433161525,0.42772928853156966,-0.6255761704520824,0.8468226644217283,-1.8717436775235048,-1.2865284159270607,-1.830200474524257,1.518612625721839,1.4728985582919518
Chimariko,NorthAmerica,Hok,9.9433,39.1497,3.2025,1.6635,1.9869,7.37963125,18.072374999999994,-0.25862500000000005,6.956655255899929,18.330999999999992,-0.5351987403447189,-0.036656115767524734,-0.44851086573827154,-0.8454060334701392,-0.08138221326876284,-1.873352712094704,-1.4446663349837758,-1.7907893813109994,1.437292600865781,1.360570606247922
Chimariko 2,NorthAmerica,Hok,9.5896,37.5352,3.0738,1.6075,1.9427,7.37963125,18.072374999999994,-0.25862500000000005,6.956655255899929,18.330999999999992,-0.9661788256170718,-0.39233190299043763,-1.0208589966136494,-1.6187358536581942,-0.46635745138641,-1.873352712094704,-1.4446663349837758,-1.7907893813109994,1.437292600865781,1.360570606247922
Comecrudo,NorthAmerica,Hok,10.6546,42.6763,3.4084,1.7553,2.0293,23.823950000000004,28.051524999999998,18.239500000000003,3.6170456495368337,9.812024999999995,0.38421633109630315,0.728934238194483,0.5125337467828611,0.6089901543823346,0.2892742505522662,0.18785076845232873,0.5958219410063897,-0.32798766233179005,0.8530037840475595,0.7904918583372039
Karok,NorthAmerica,Hok,9.3208,36.7484,2.9626,1.5793,1.8803,9.01118125,19.331525,1.6969999999999998,6.604029271845972,17.634525,-1.282126189719871,-0.5669197370622676,-1.4977546931579595,-1.9778534264669974,-1.007337575623037,-1.7989189877124425,-1.2528773705147875,-1.7235075822891286,1.3934342446640091,1.3253095874327472
Kashaya,NorthAmerica,Hok,10.0995,42.937,3.1838,1.6051,2.0139,13.228764583333334,17.548225000000002,9.67435,3.1964639670260104,7.873875000000002,-0.339340773820591,0.784945875308193,-0.5330295517809749,-1.6500695223381472,0.15449665701585993,-1.5100976422794532,-1.5192817844409543,-1.2755383192275456,0.7341760317035326,0.5891834053019017
Pomo Central,NorthAmerica,Hok,10.6578,47.2487,3.3013,1.654,2.0376,13.268635416666665,19.5193,8.499299999999998,4.426568704801609,11.020000000000003,0.38851228858670744,1.700526200578619,0.005682961807564276,-0.9824180958605035,0.3619857052701145,-1.5065801164076966,-1.2227371308111057,-1.3627764246260545,1.041244129369206,0.8965800755040974
Pomo Eastern,NorthAmerica,Hok,10.0386,41.0835,3.2058,1.6444,1.978,12.310758333333334,16.50912499999999,9.149125000000002,3.0562127993532378,7.359999999999989,-0.4161064383549794,0.38500756473842995,-0.43354795535399265,-1.1184177360518213,-0.1590169602303144,-1.5866294669817638,-1.658317688961172,-1.3155902364574232,0.6903486195920278,0.527382552590837
Pomo Northeastern,NorthAmerica,Hok,11.1312,50.3155,3.497,1.6821,2.1714,15.523881249999999,25.859125000000006,7.3927999999999985,6.935275249318884,18.46632500000001,1.0398694284456274,2.340180775381357,0.9432122511495032,-0.5700418897960435,1.5409038927704588,-1.279043760769017,0.04144853006546239,-1.4373766841814748,1.4347094773760793,1.3672650808812428
Pomo Northern,NorthAmerica,Hok,11.2507,50.4441,3.5044,1.6956,2.15,13.715035416666664,19.448375000000006,9.46325,4.040524492149791,9.985125000000005,1.2092702531086368,2.3668064338322576,0.9796487200025794,-0.3641832283937294,1.3515040006522983,-1.4660550199355713,-1.2341688776192994,-1.2918457870769902,0.9570902742965379,0.8064765996214845
Southeastern Pomo,NorthAmerica,Hok,10.5967,45.1131,3.3125,1.7054,1.994,14.91120625,24.606500000000004,7.126749999999999,6.598635759032136,17.479750000000006,0.30673400636267634,1.2495234276882574,0.05798120416074724,-0.21152951664983333,-0.019406834822167655,-1.346656870409416,-0.24750664595029798,-1.454279094909743,1.3927419176520115,1.3172833463235027
Southern Pomo,NorthAmerica,Hok,10.2328,44.0715,3.1919,1.5952,2.0285,14.91120625,24.606500000000004,7.126749999999999,6.598635759032136,17.479750000000006,-0.16951121923918908,1.0278022461639282,-0.49647644652921885,-1.7777951764580728,0.28226856147621343,-1.346656870409416,-0.24750664595029798,-1.454279094909743,1.3927419176520115,1.3172833463235027
Salinan,NorthAmerica,Hok,9.1113,37.7169,2.9781,1.59,1.9022,15.844902083333332,22.474399999999996,10.656075,4.732915134195379,11.818324999999996,-1.5214585839307786,-0.3521321020467808,-1.4322627273096857,-1.8439070718696238,-0.8178137151945033,-1.2417753770800048,-0.6942197208094596,-1.195881714686935,1.1020355045110497,0.9604458914921119
Seri,NorthAmerica,Hok,8.6351,33.9415,2.8437,1.5507,1.8283,22.764097916666667,29.76529999999999,15.593375000000004,5.386779893946754,14.171924999999986,-2.04302598112982,-1.1968614480102775,-1.9895456363468729,-2.322329041343255,-1.4558533622412577,-0.06706958209100847,1.0733814640583388,-0.6874876062737293,1.2174253251723737,1.1261429517812271
Shasta,NorthAmerica,Hok,9.9026,40.5865,3.1957,1.6254,2.03,10.243277083333332,20.931224999999994,2.2925500000000003,6.868061437453911,18.638674999999992,-0.5856751081227709,0.2770760654239667,-0.4792982688114377,-1.380425791029467,0.2954046102223244,-1.7301787019651382,-0.9830592198577435,-1.7002512452874052,1.4265265888434797,1.3757200091751796
Shasta 2,NorthAmerica,Hok,8.9163,37.3026,2.9998,1.5644,1.9176,10.243277083333332,20.931224999999994,2.2925500000000003,6.868061437453911,18.638674999999992,-1.7387986223091765,-0.44385757314255686,-1.340039375016522,-2.15975075996866,-0.6843206503651967,-1.7301787019651382,-0.9830592198577435,-1.7002512452874052,1.4265265888434797,1.3757200091751796
Highland Tequistlatec,NorthAmerica,Hok,10.4431,40.9058,3.286,1.7133,1.981,23.2886625,25.832774999999998,20.76012500000001,1.6828624716814355,5.072649999999989,0.10345753841474419,0.3464514314500597,-0.06549353352396968,-0.08647735619451374,-0.13285450669746884,0.056221366650810616,0.03516441993556915,0.08194740086173902,0.07053633828700703,0.18604804925896182
Oaxaca Chontal,NorthAmerica,Hok,10.5634,43.2364,3.3446,1.7418,2.0171,24.684737499999997,26.938800000000004,22.390075000000003,1.5144962177548513,4.548725000000001,0.2623841652690799,0.8491769936872703,0.20878540287778052,0.37974010063679375,0.18248814414640877,0.4123072396243383,0.30662992634638825,0.38633062352149794,-0.04646003622340331,0.08590598638570703
Tequixistlan Chontal,NorthAmerica,Hok,9.6692,38.3829,3.087,1.6487,1.9195,25.141204166666668,28.027724999999997,22.203274999999998,1.9306006632175314,5.824449999999999,-0.8706993391036849,-0.20515860484497817,-0.9631631053293318,-1.0578044144425434,-0.6678381764751794,0.5379577613054547,0.5894657939395324,0.3497767595422485,0.2194868185435227,0.31289155344966785
Yana,NorthAmerica,Hok,10.4541,39.8801,3.333,1.6907,2.0263,16.663822916666668,28.168150000000004,7.920325000000001,7.542517507430228,20.247825000000002,0.11790544848672722,0.12315131563020938,0.15413289269357225,-0.4394921313953978,0.2630053171668639,-1.1407189470271926,0.6270768627497518,-1.4026909743202864,1.5046100504447082,1.4510618933616628
Cochimi,NorthAmerica,Hok,10.3274,40.3433,3.3057,1.7184,2.0144,19.112956250000003,26.414275000000004,13.000025000000003,4.995578616403637,13.414250000000001,-0.047484469932549886,0.22415197040239304,0.026209026034400135,-0.004792892471652393,0.15886983322558743,-0.7826066372838658,0.175918503847318,-0.9784023459124533,1.1505425229031334,1.0760342489469847
Cocopa,NorthAmerica,Hok,9.9894,37.87,3.2685,1.6763,1.9974,23.772752083333334,33.58115000000001,14.235399999999998,7.116088197923116,19.34575000000001,-0.47774723121107016,-0.31829400041911615,-0.14652695790918446,-0.6569273665461598,0.010284691568129152,0.17500185500225376,2.281051247799637,-0.8468628802676244,1.456262075334809,1.4096019850340196
Diegueno,NorthAmerica,Hok,10.2715,39.5722,3.4577,1.7499,2.0565,16.7323875,25.988525000000003,9.188100000000002,6.298504948915292,16.800425,-0.11974205008873884,0.05586632001138674,0.7509074821102805,0.5166317643248387,0.5277435634806857,-1.13185637280479,0.07243786297820476,-1.3126777217789112,1.3531183520766767,1.2811876096677002
Havasupai,NorthAmerica,Hok,9.8653,41.758,3.2277,1.6233,2.0249,13.13525625,24.541000000000007,2.90255,8.00195575852674,21.638450000000006,-0.6317327197153249,0.5310128779278561,-0.3338850300378433,-1.4088085179008634,0.25074872329668246,-1.5182826013773365,-0.2620702796357338,-1.674984310762381,1.5531875922276415,1.5114659770833334
Kiliwa,NorthAmerica,Hok,9.1528,35.883,3.0297,1.631,1.857,17.604862500000003,26.757675,10.170525000000001,6.298598076312466,16.587149999999998,-1.4745292722102765,-0.7599329911723415,-1.211945413453198,-1.3041811529075753,-1.2085690882427207,-1.0134338794406803,0.26108990759287587,-1.236075796202711,1.353130993164839,1.2695516137015945
Maricopa,NorthAmerica,Hok,9.461,34.6603,3.0513,1.6119,1.9154,23.249197916666667,33.47267500000001,13.163900000000002,7.527007139045748,20.308775000000008,-1.1185809185417832,-1.0344520203469476,-1.1186734001553076,-1.5609131724097451,-0.7034021827308511,0.04675165546435342,2.2439047199154984,-0.961657551379207,1.5029090504934082,1.4537957475998762
Mohave,NorthAmerica,Hok,10.1983,34.8821,3.2836,1.6822,2.0308,21.40566666666667,32.583,10.779499999999999,8.041410403429792,21.8035,-0.21370305121855443,-0.9844924570270415,-0.07663053190020705,-0.5685357008770607,0.30241117168369724,-0.3613207276963316,1.9455309612053469,-1.1854103644609895,1.557203789849964,1.5183742004676803
Mojave,NorthAmerica,Hok,10.1672,39.8563,3.2391,1.653,2.0223,21.40566666666667,32.583,10.779499999999999,8.041410403429792,21.8035,-0.25339759158466857,0.117954552702962,-0.2817556481915527,-0.9966993428429488,0.2279902658690583,-0.3613207276963316,1.9455309612053469,-1.1854103644609895,1.557203789849964,1.5183742004676803
Paipai,NorthAmerica,Hok,9.9741,39.169,3.2161,1.6557,1.9793,18.597316666666664,24.604874999999996,14.016874999999995,4.096046530870415,10.588000000000001,-0.49684740329606664,-0.032424717641253174,-0.38675323753877416,-0.9580785089048933,-0.14768071726436244,-0.8654133748247224,-0.2478686093644215,-0.8710363475345237,0.969769685948213,0.860048630636644
